data_format,development_key,status,year_completed,clue_small_area,clue_block,street_address,property_id,property_id_2,property_id_3,property_id_4,property_id_5,floors_above,resi_dwellings,studio_dwe,one_bdrm_dwe,two_bdrm_dwe,three_bdrm_dwe,student_apartments,student_beds,student_accommodation_units,institutional_accom_beds,hotel_rooms,serviced_apartments,hotels_serviced_apartments,hostel_beds,childcare_places,office_flr,retail_flr,industrial_flr,storage_flr,education_flr,hospital_flr,recreation_flr,publicdispaly_flr,community_flr,car_spaces,bike_spaces,town_planning_application,longitude,latitude,geopoint
Pre May 16,X000921,COMPLETED,2014,Southbank,810,110-120 Kavanagh Street SOUTHBANK VIC 3006,570683,,,,,37,409,0,116,259,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,337,355,0,144.9620594,-37.82548253,"-37.82548253, 144.9620594"
Pre May 16,X000875,COMPLETED,2015,Port Melbourne,790,294-308 Lorimer Street PORT MELBOURNE VIC 3207,570827,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416,415,0,2158,0,0,0,0,0,66,0,0,144.9073333,-37.82542011,"-37.82542011, 144.9073333"
Pre May 16,X000505,COMPLETED,2007,North Melbourne,361,1-7 O'Connell Street NORTH MELBOURNE VIC 3051,573297,,,,,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,144.957983,-37.80571983,"-37.80571983, 144.957983"
Pre May 16,X001110,COMPLETED,2003,Docklands,1109,The Nolan 37-43 Caravel Lane DOCKLANDS VIC 3008,573327,,,,,25,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,144.9406747,-37.81492046,"-37.81492046, 144.9406747"
Pre May 16,X001027,COMPLETED,2013,Docklands,1103,Bourke Junction 700-704 Bourke Street DOCKLANDS VIC 3008,573401,,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59424,1276,0,0,0,0,0,2245,0,145,600,0,144.9493798,-37.81717768,"-37.81717768, 144.9493798"
Pre May 16,X000675,COMPLETED,2003,Kensington,559,Vue Apartments 56-80 Speakmen Street KENSINGTON VIC 3031,573767,,,,,12,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9163012,-37.79379843,"-37.79379843, 144.9163012"
Pre May 16,X001031,COMPLETED,2007,Docklands,1104,Watergate Apartments 2-24 Waterview Walk DOCKLANDS VIC 3008,576023,,,,,6,73,0,0,0,0,0,0,0,0,0,0,0,0,0,2226,581,0,0,0,0,0,0,0,0,0,0,144.9478097,-37.8191795,"-37.8191795, 144.9478097"
Pre May 16,X000589,COMPLETED,2004,West Melbourne (Residential),428,227-235 Roden Street WEST MELBOURNE VIC 3003,579360,,,,,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9453763,-37.81008162,"-37.81008162, 144.9453763"
Pre May 16,X000771,COMPLETED,2013,Docklands,773,Yarra Point Apartments 1-13 Point Park Crescent DOCKLANDS VIC 3008,579363,,,,,31,201,0,51,101,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9412209,-37.82355726,"-37.82355726, 144.9412209"
Pre May 16,X000702,COMPLETED,2009,East Melbourne,655,239-293 Wellington Parade South EAST MELBOURNE VIC 3002,580629,,,,,18,85,0,0,0,0,0,0,0,0,0,0,0,0,0,5637,0,0,0,0,0,0,0,0,0,0,0,144.9758795,-37.81643413,"-37.81643413, 144.9758795"
Pre May 16,X000469,COMPLETED,2014,North Melbourne,336,714-720 Queensberry Street NORTH MELBOURNE VIC 3051,585863,,,,,4,26,0,4,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,144.94336,-37.80205375,"-37.80205375, 144.94336"
Pre May 16,X001051,COMPLETED,2005,Docklands,1105,V1 Village Docklands 8-18 McCrae Street DOCKLANDS VIC 3008,588061,,,,,19,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,144.9507623,-37.82150808,"-37.82150808, 144.9507623"
Pre May 16,X000651,COMPLETED,2004,Kensington,520,4-12 Derby Street KENSINGTON VIC 3031,589627,,,,,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9263608,-37.79535005,"-37.79535005, 144.9263608"
Pre May 16,X000396,COMPLETED,2007,Carlton,258,127-133 Leicester Street CARLTON VIC 3053,592858,,,,,9,0,0,0,0,0,106,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9602109,-37.80290284,"-37.80290284, 144.9602109"
Pre May 16,X000871,COMPLETED,2011,Port Melbourne,790,27-39 Wirraway Drive PORT MELBOURNE VIC 3207,593746,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,144.909235,-37.82589144,"-37.82589144, 144.909235"
Pre May 16,X000367,COMPLETED,2009,Carlton,242,Melbourne University 197-235 Bouverie Street CARLTON VIC 3053,101255,,,,,5,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9616182,-37.80103675,"-37.80103675, 144.9616182"
Pre May 16,X000329,COMPLETED,2011,Carlton,203,437-439 Cardigan Street CARLTON VIC 3053,101629,,,,,2,0,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9659805,-37.7958311,"-37.7958311, 144.9659805"
Pre May 16,X000688,COMPLETED,2009,East Melbourne,615,126-158 Clarendon Street EAST MELBOURNE VIC 3002,102007,,,,,5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9841024,-37.812282,"-37.812282, 144.9841024"
Pre May 16,X000507,COMPLETED,2012,North Melbourne,361,2-14 Cobden Street NORTH MELBOURNE VIC 3051,102045,,,,,4,0,0,0,0,0,38,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9574951,-37.80552735,"-37.80552735, 144.9574951"
Pre May 16,X000437,COMPLETED,2007,Parkville,271,St Hilda's College 19-27 College Crescent PARKVILLE VIC 3052,102051,,,,,5,0,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9625605,-37.79262915,"-37.79262915, 144.9625605"
Pre May 16,X000438,COMPLETED,2014,Parkville,271,Ormond College 29-55 College Crescent PARKVILLE VIC 3052,102052,,,,,3,0,0,0,0,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9605351,-37.7930669,"-37.7930669, 144.9605351"
Pre May 16,X000057,COMPLETED,2009,Melbourne (CBD),25,241-245 Collins Street MELBOURNE VIC 3000,102081,,,,,5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9658297,-37.81606227,"-37.81606227, 144.9658297"
Pre May 16,X000068,COMPLETED,2015,Melbourne (CBD),31,568-580 Collins Street MELBOURNE VIC 3000,102112,,,,,67,588,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,288,0,0,0,0,0,0,0,266,190,0,144.9554242,-37.81836589,"-37.81836589, 144.9554242"
Pre May 16,X000076,COMPLETED,2008,Melbourne (CBD),33,454-456 Collins Street MELBOURNE VIC 3000,102122,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2275,0,0,0,0,0,0,0,0,0,0,0,144.9592317,-37.81734734,"-37.81734734, 144.9592317"
Pre May 16,X000074,COMPLETED,2012,Melbourne (CBD),33,400-402 Collins Street MELBOURNE VIC 3000,102130,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1927,272,0,0,0,0,0,0,0,0,0,0,144.9609385,-37.8168249,"-37.8168249, 144.9609385"
Pre May 16,X000999,COMPLETED,2012,West Melbourne (Industrial),1015,142-150 Dynon Road WEST MELBOURNE VIC 3003,103005,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0,0,144.930412,-37.80291641,"-37.80291641, 144.930412"
Pre May 16,X000351,COMPLETED,2010,Carlton,215,138-144 Elgin Street CARLTON VIC 3053,103144,,,,,3,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,0,0,144.9698102,-37.7971508,"-37.7971508, 144.9698102"
Pre May 16,X000512,COMPLETED,2007,North Melbourne,362,591-593 Elizabeth Street MELBOURNE VIC 3000,103245,,,,,7,0,0,0,0,0,60,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9580838,-37.80452349,"-37.80452349, 144.9580838"
Pre May 16,X000525,COMPLETED,2013,North Melbourne,370,130-140 Errol Street NORTH MELBOURNE VIC 3051,103494,,,,,5,29,0,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,14,0,144.9501887,-37.80183594,"-37.80183594, 144.9501887"
Pre May 16,X000092,COMPLETED,2003,Melbourne (CBD),38,96-102 Exhibition Street MELBOURNE VIC 3000,103628,,,,,10,0,0,0,0,0,0,0,0,0,0,87,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9714494,-37.81330117,"-37.81330117, 144.9714494"
Pre May 16,X000533,COMPLETED,2005,North Melbourne,375,RMIT Village 5-17 Flemington Road NORTH MELBOURNE VIC 3051,103810,,,,,6,0,0,0,0,0,238,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.955841,-37.80142395,"-37.80142395, 144.955841"
Pre May 16,X000013,COMPLETED,2009,Melbourne (CBD),11,YHA Melbourne Central 562-564 Flinders Street MELBOURNE VIC 3000,103985,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9556322,-37.82059587,"-37.82059587, 144.9556322"
Pre May 16,X000289,COMPLETED,2015,Melbourne (CBD),104,151-165 Franklin Street MELBOURNE VIC 3000,104084,,,,,45,782,20,357,369,36,0,0,0,0,0,0,0,0,0,494,1060,0,0,0,0,0,0,0,342,293,0,144.9595688,-37.8090435,"-37.8090435, 144.9595688"
Pre May 16,X000316,COMPLETED,2009,Melbourne (CBD),115,58-64 Franklin Street MELBOURNE VIC 3000,104101,,,,,11,0,0,0,0,0,0,0,0,0,0,154,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9608156,-37.80741732,"-37.80741732, 144.9608156"
Pre May 16,X000280,COMPLETED,2009,West Melbourne (Residential),101,Cityside 50-64 Jeffcott Street WEST MELBOURNE VIC 3003,105111,,,,,15,175,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,144.951613,-37.81157691,"-37.81157691, 144.951613"
Pre May 16,X000254,COMPLETED,2014,Melbourne (CBD),94,312-318 La Trobe Street MELBOURNE VIC 3000,105483,,,,,24,0,0,0,0,0,379,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9600702,-37.81028876,"-37.81028876, 144.9600702"
Pre May 16,X000387,COMPLETED,2009,Carlton,257,100-106 Leicester Street CARLTON VIC 3053,105524,,,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,0,0,0,0,0,0,144.9608578,-37.80370838,"-37.80370838, 144.9608578"
Pre May 16,X000226,COMPLETED,2005,Melbourne (CBD),85,Melbourne Central 183-265 La Trobe Street MELBOURNE VIC 3000,105746,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3000,0,0,0,0,0,0,0,0,0,0,144.9627706,-37.81050923,"-37.81050923, 144.9627706"
Pre May 16,X000196,COMPLETED,2004,Melbourne (CBD),76,QV Village 278-300 Swanston Street MELBOURNE VIC 3000,105749,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18450,0,0,0,0,0,0,0,0,0,0,0,144.965725,-37.81067869,"-37.81067869, 144.965725"
Pre May 16,X000236,COMPLETED,2010,Melbourne (CBD),87,EastEnd Apartments 2-14 Exploration Lane MELBOURNE VIC 3000,106056,,,,,30,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,0,0,0,0,0,0,0,0,0,0,144.9684463,-37.8091399,"-37.8091399, 144.9684463"
Pre May 16,X000457,COMPLETED,2009,North Melbourne,322,135-173 Macaulay Road NORTH MELBOURNE VIC 3051,106293,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1203,0,0,0,0,0,0,0,0,0,144.9405564,-37.79747129,"-37.79747129, 144.9405564"
Pre May 16,X000593,COMPLETED,2003,West Melbourne (Residential),431,61-63 Stanley Street WEST MELBOURNE VIC 3003,109003,,,,,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9495462,-37.80835759,"-37.80835759, 144.9495462"
Pre May 16,X000588,COMPLETED,2014,West Melbourne (Residential),427,162-170 Stanley Street WEST MELBOURNE VIC 3003,109042,,,,,4,14,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9471711,-37.80904391,"-37.80904391, 144.9471711"
Pre May 16,X000331,COMPLETED,2007,Carlton,203,864-866 Swanston Street CARLTON VIC 3053,109349,,,,,2,1,0,0,0,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9651384,-37.79606949,"-37.79606949, 144.9651384"
Pre May 16,X000627,COMPLETED,2009,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,2989,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000630,COMPLETED,2004,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000633,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,0,2265,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000636,COMPLETED,2011,Kensington,503,50-60 Lloyd Street KENSINGTON VIC 3031,109449,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,470,0,0,0,0,0,0,0,0,0,144.9299594,-37.79958628,"-37.79958628, 144.9299594"
Pre May 16,X000354,COMPLETED,2014,Carlton,219,14-28 University Street CARLTON VIC 3053,109572,,,,,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9693014,-37.79941827,"-37.79941827, 144.9693014"
Pre May 16,X000492,COMPLETED,2012,North Melbourne,355,448 Victoria Street NORTH MELBOURNE VIC 3051,109803,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9513519,-37.80505506,"-37.80505506, 144.9513519"
Pre May 16,X000548,COMPLETED,2003,North Melbourne,378,1-9 Villiers Street NORTH MELBOURNE VIC 3051,109857,,,,,4,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9520654,-37.79989626,"-37.79989626, 144.9520654"
Pre May 16,X000535,COMPLETED,2010,North Melbourne,376,16-28 Wreckyn Street NORTH MELBOURNE VIC 3051,110261,,,,,4,37,0,0,0,0,0,0,0,0,0,0,0,0,0,404,0,0,0,0,0,0,0,0,0,0,0,144.9542365,-37.80069722,"-37.80069722, 144.9542365"
Pre May 16,X000366,COMPLETED,2003,Carlton,240,143-151 Barry Street CARLTON VIC 3053,581299,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,0,0,0,0,0,0,0,0,0,144.9594299,-37.80052593,"-37.80052593, 144.9594299"
Pre May 16,X000314,COMPLETED,2007,Melbourne (CBD),115,475-497 Swanston Street MELBOURNE VIC 3000,587480,,,,,49,520,0,0,0,0,0,0,0,0,0,66,66,0,0,0,2344,0,0,0,0,909,0,0,0,0,0,144.9620895,-37.8072889,"-37.8072889, 144.9620895"
Pre May 16,X000868,COMPLETED,2010,Port Melbourne,790,19-25 Wharf Road PORT MELBOURNE VIC 3207,589467,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032,0,1661,0,0,0,0,0,0,0,0,0,144.9075923,-37.82794007,"-37.82794007, 144.9075923"
Pre May 16,X000380,COMPLETED,2006,Carlton,254,26-34 Little Cardigan Street CARLTON VIC 3053,592721,,,,,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9655979,-37.80410151,"-37.80410151, 144.9655979"
Pre May 16,X001139,COMPLETED,2009,Docklands,1110,Harbour Town 420-454 Docklands Drive DOCKLANDS VIC 3008,593737,,,,,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0,900,21000,0,0,0,0,0,0,0,0,0,0,144.9377585,-37.81317308,"-37.81317308, 144.9377585"
Pre May 16,X000876,COMPLETED,2008,Port Melbourne,790,310-314 Lorimer Street PORT MELBOURNE VIC 3207,593754,,,,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2105,0,0,0,0,0,0,0,0,144.9077846,-37.82456547,"-37.82456547, 144.9077846"
Pre May 16,X000661,COMPLETED,2005,Kensington,520,65 Kensington Road KENSINGTON VIC 3031,597178,,,,,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9249546,-37.79601619,"-37.79601619, 144.9249546"
Pre May 16,X000888,COMPLETED,2011,Port Melbourne,790,80-88 Wirraway Drive PORT MELBOURNE VIC 3207,597227,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,1906,0,0,0,0,0,0,0,0,144.9098932,-37.8248163,"-37.8248163, 144.9098932"
Pre May 16,X000620,COMPLETED,2015,West Melbourne (Industrial),501,216-232 Kensington Road WEST MELBOURNE VIC 3003,598604,,,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,140,0,0,0,0,0,21,0,0,144.9161047,-37.80038967,"-37.80038967, 144.9161047"
Pre May 16,X000680,COMPLETED,2009,Kensington,571,Showgrounds Village 320-386 Epsom Road FLEMINGTON VIC 3031,602256,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,9453,0,0,0,0,0,0,0,0,0,0,144.9150996,-37.78225271,"-37.78225271, 144.9150996"
Pre May 16,X000046,COMPLETED,2011,Melbourne (CBD),23,384-386 Flinders Lane MELBOURNE VIC 3000,603904,,,,,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,700,0,0,0,0,0,0,0,0,0,5,0,144.9611718,-37.81789524,"-37.81789524, 144.9611718"
Pre May 16,X001073,COMPLETED,2009,Docklands,1108,The Merchant 834-846 Bourke Street DOCKLANDS VIC 3008,604118,,,,,8,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,0,0,0,0,0,0,0,0,0,0,144.9431188,-37.81977079,"-37.81977079, 144.9431188"
Pre May 16,X001062,COMPLETED,2006,Docklands,1108,Dock 5 41-55 Victoria Harbour Promenade DOCKLANDS VIC 3008,604119,,,,,31,144,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50,0,0,0,0,0,0,0,0,0,0,144.9429234,-37.81935155,"-37.81935155, 144.9429234"
Pre May 16,X001040,COMPLETED,2012,Docklands,1105,Lantern 705-715 Collins Street DOCKLANDS VIC 3008,605909,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10621,410,0,0,0,0,0,0,0,23,0,0,144.9511384,-37.82088296,"-37.82088296, 144.9511384"
Pre May 16,X001135,COMPLETED,2008,Docklands,1110,364-378 Docklands Drive DOCKLANDS VIC 3008,608355,,,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7129,116,0,0,0,0,0,0,0,0,0,0,144.941859,-37.81286334,"-37.81286334, 144.941859"
Pre May 16,X000982,COMPLETED,2006,Parkville,928,11 Parkville Avenue PARKVILLE VIC 3052,608452,,,,,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9410244,-37.78085036,"-37.78085036, 144.9410244"
Pre May 16,X000978,COMPLETED,2006,Parkville,928,6 Garrard Street PARKVILLE VIC 3052,608610,,,,,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9420313,-37.77963341,"-37.77963341, 144.9420313"
Pre May 16,X001071,COMPLETED,2008,Docklands,1108,The Gauge Site 821-827 Bourke Street DOCKLANDS VIC 3008,609479,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8982,1322,0,0,0,0,0,0,0,0,0,0,144.9441598,-37.82024314,"-37.82024314, 144.9441598"
Pre May 16,X001064,COMPLETED,2008,Docklands,1108,The Mosaic 791-803 Bourke Street DOCKLANDS VIC 3008,611364,,,,,9,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,0,0,144.9456211,-37.81974063,"-37.81974063, 144.9456211"
Pre May 16,X001068,COMPLETED,2012,Docklands,1108,Serrata Apartments 813-817 Bourke Street DOCKLANDS VIC 3008,611366,,,,,16,144,0,61,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,144.9446907,-37.81994818,"-37.81994818, 144.9446907"
Pre May 16,X000820,COMPLETED,2007,Port Melbourne,774,161-189 Turner Street PORT MELBOURNE VIC 3207,611377,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,0,0,1700,0,0,0,0,0,0,0,0,144.9320441,-37.82353192,"-37.82353192, 144.9320441"
Pre May 16,X000819,COMPLETED,2015,Docklands,773,"92-102 Lorimer Street, DOCKLANDS, 3008",665148,611696,,,,39,205,0,52,100,53,0,0,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,331,65,0,144.9431953,-37.82430056,"-37.82430056, 144.9431953"
Pre May 16,X000977,COMPLETED,2009,Parkville,928,52-62 Cade Way PARKVILLE VIC 3052,612698,,,,,5,52,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.939127,-37.77619477,"-37.77619477, 144.939127"
Pre May 16,X000971,COMPLETED,2008,Parkville,928,23-51 Cade Way PARKVILLE VIC 3052,612726,,,,,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9392749,-37.77745026,"-37.77745026, 144.9392749"
Pre May 16,X000903,COMPLETED,2009,Southbank,802,28 Freshwater Place SOUTHBANK VIC 3006,613006,,,,,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33953,900,0,0,0,0,0,0,0,0,0,0,144.9622962,-37.82267317,"-37.82267317, 144.9622962"
Pre May 16,X001066,COMPLETED,2010,Docklands,1108,790-814 Collins Street DOCKLANDS VIC 3008,613252,,,,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28676,853,0,0,0,0,0,0,0,0,0,0,144.9458326,-37.82104416,"-37.82104416, 144.9458326"
Pre May 16,X000886,COMPLETED,2009,Port Melbourne,790,67-77 Wharf Road PORT MELBOURNE VIC 3207,613950,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,950,0,0,0,0,0,0,0,0,0,0,0,144.909504,-37.82675609,"-37.82675609, 144.909504"
Pre May 16,X001158,COMPLETED,2009,Kensington,2530,7-9 Rankins Road KENSINGTON VIC 3031,616109,,,,,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9322926,-37.78880349,"-37.78880349, 144.9322926"
Pre May 16,X000959,COMPLETED,2008,Parkville,920,Royal Womens Hospital 18-22 Flemington Road PARKVILLE VIC 3050,618951,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,0,0,144.9549953,-37.79885018,"-37.79885018, 144.9549953"
Pre May 16,X000656,COMPLETED,2009,Kensington,520,50-58 Altona Street KENSINGTON VIC 3031,619479,,,,,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9266259,-37.79774903,"-37.79774903, 144.9266259"
Pre May 16,X001147,COMPLETED,2008,North Melbourne,2381,177-187 Boundary Road NORTH MELBOURNE VIC 3051,619509,,,,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2414,0,0,0,0,0,0,0,0,0,0,0,144.9395663,-37.78864444,"-37.78864444, 144.9395663"
Pre May 16,X000282,COMPLETED,2015,Melbourne (CBD),103,218-236 A'Beckett Street MELBOURNE VIC 3000,621414,,,,,25,320,0,122,172,26,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,0,0,0,0,144.9565992,-37.81017257,"-37.81017257, 144.9565992"
Pre May 16,X000648,COMPLETED,2009,Kensington,520,34-48 Altona Street KENSINGTON VIC 3031,621972,,,,,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9268663,-37.7980964,"-37.7980964, 144.9268663"
Pre May 16,X000701,COMPLETED,2009,East Melbourne,655,235 Wellington Parade South EAST MELBOURNE VIC 3002,623202,,,,,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9765033,-37.81632518,"-37.81632518, 144.9765033"
Pre May 16,X000869,COMPLETED,2009,Port Melbourne,790,20-36 Sabre Drive PORT MELBOURNE VIC 3207,624112,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1517,0,0,0,0,0,0,0,0,0,0,0,144.9058847,-37.82747829,"-37.82747829, 144.9058847"
Pre May 16,X000663,COMPLETED,2010,Kensington,520,70 Derby Street KENSINGTON VIC 3031,624169,,,,,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9278352,-37.79752603,"-37.79752603, 144.9278352"
Pre May 16,X000975,COMPLETED,2009,Parkville,928,35 Parkville Avenue PARKVILLE VIC 3052,626946,,,,,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9412506,-37.77955286,"-37.77955286, 144.9412506"
Pre May 16,X000343,COMPLETED,2011,Carlton,212,145-161 Princes Street CARLTON VIC 3053,627566,,,,,8,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9705254,-37.79295182,"-37.79295182, 144.9705254"
Pre May 16,X001105,COMPLETED,2011,Docklands,1109,Harbour One Apartments 2-10 Marmion Place DOCKLANDS VIC 3008,627658,,,,,23,319,0,0,0,0,0,0,0,0,0,0,0,0,0,1313,320,0,0,0,0,0,0,0,348,0,0,144.9421786,-37.8134273,"-37.8134273, 144.9421786"
Pre May 16,X000779,COMPLETED,2010,Docklands,773,2 Stokehold Mews DOCKLANDS VIC 3008,627712,,,,,4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.9373575,-37.82287721,"-37.82287721, 144.9373575"
Pre May 16,X001049,COMPLETED,2012,Docklands,1105,733-747 Collins Street DOCKLANDS VIC 3008,628714,,,,,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38375,1468,0,0,0,0,0,0,0,92,0,0,144.9494199,-37.82095115,"-37.82095115, 144.9494199"
